id,Dia,Manera_de_la_muerte,Arma,Edad,Genero,Raza,Ciudad,Estado,Signos_de_enfermedades_mentales,Nivel_de_amenaza,flee,Categoria_de_armas
5147,2019-10-30,shot,gun,37.11793090137039,M,White,Ona,WV,False,attack,Not fleeing,Guns
5162,2019-10-30,shot,gun,37.11793090137039,M,Asian,Fresno,CA,False,other,Not fleeing,Guns
5163,2019-10-30,shot,ax,62.0,M,White,Lancaster,CA,False,other,Not fleeing,Blunt instruments
5160,2019-10-31,shot,gun,34.0,M,White,Bascom,FL,False,attack,Car,Guns
5161,2019-10-31,shot,toy weapon,33.0,M,White,San Jose,CA,True,attack,Not fleeing,Other unusual objects
5479,2019-10-31,shot,gun,56.0,M,White,Pearson,GA,False,attack,Not fleeing,Guns
5150,2019-11-01,shot,sharp object,22.0,M,Hispanic,Alamogordo,NM,False,attack,Car,Sharp objects
5158,2019-11-01,shot,gun,46.0,M,Hispanic,Adams County,CO,False,attack,Not fleeing,Guns
5159,2019-11-01,shot,gun,41.0,M,Hispanic,Orlando,FL,False,attack,Not fleeing,Guns
5173,2019-11-01,shot,gun,38.0,M,Hispanic,Odessa,TX,False,attack,Car,Guns
5191,2019-11-01,shot,box cutter,22.0,M,Hispanic,Alamogordo,NM,False,attack,Not fleeing,Sharp objects
5157,2019-11-02,shot,unknown,42.0,M,White,Dexter,KY,False,attack,Other,Unknown
5155,2019-11-02,shot and Tasered,sword,29.0,M,White,Vero Beach,FL,False,attack,Not fleeing,Sharp objects
5153,2019-11-03,shot,knife,56.0,M,White,Parkland,WA,True,other,Not fleeing,Sharp objects
5154,2019-11-03,shot,gun,32.0,M,Black,Phoenix,AZ,False,attack,Not fleeing,Guns
5172,2019-11-04,shot,sharp object,31.0,M,White,Glendale,AZ,True,attack,Not fleeing,Sharp objects
5174,2019-11-04,shot,gun,21.0,M,Hispanic,Las Cruces,NM,False,attack,Other,Guns
5175,2019-11-04,shot,gun,31.0,M,White,Two Rivers,WI,False,other,Not fleeing,Guns
5167,2019-11-05,shot,gun,48.0,M,Black,East Cleveland,OH,False,attack,Not fleeing,Guns
5168,2019-11-05,shot,gun,58.0,M,White,Pettis County,MO,False,attack,Not fleeing,Guns
5169,2019-11-05,shot,gun,32.0,M,Asian,Leon,WI,False,other,Not fleeing,Guns
5171,2019-11-05,shot and Tasered,knife,45.0,M,White,Willis,TX,False,other,Car,Sharp objects
5164,2019-11-06,shot,gun,37.0,M,Black,Tahlequah,OK,False,attack,Not fleeing,Guns
5165,2019-11-06,shot,unknown,20.0,M,White,Henryetta,OK,False,undetermined,Other,Unknown
5166,2019-11-06,shot,gun,34.0,M,Hispanic,San Antonio,TX,False,other,Other,Guns
5170,2019-11-06,shot,gun,31.0,M,Black,Fayetteville,NC,False,attack,Not fleeing,Guns
5176,2019-11-07,shot,BB gun,26.0,M,White,Wadsworth,OH,False,attack,Other,Guns
5177,2019-11-07,shot,gun,32.0,M,Black,Louisville,KY,False,attack,Other,Guns
5178,2019-11-07,shot,gun,66.0,M,White,Conyers,GA,False,attack,Not fleeing,Guns
5179,2019-11-07,shot,gun,37.0,M,White,Ashtabula Township,OH,False,other,Not fleeing,Guns
5185,2019-11-08,shot,gun,38.0,M,White,Lincolnton,NC,True,attack,Not fleeing,Guns
5481,2019-11-09,shot,knife,44.0,M,White,Everett,WA,True,other,Not fleeing,Sharp objects
5187,2019-11-09,shot and Tasered,knife,28.0,M,White,Union County,SC,False,other,Not fleeing,Sharp objects
5180,2019-11-11,shot,gun,22.0,M,White,Lakewood,CO,False,other,Foot,Guns
5182,2019-11-11,shot,gun,59.0,F,White,Loveland,CO,False,attack,Not fleeing,Guns
5184,2019-11-11,shot,vehicle,20.0,F,White,Lakeland,FL,False,attack,Not fleeing,Vehicles
5181,2019-11-12,shot,gun,39.0,M,White,Oklahoma City,OK,False,attack,Other,Guns
5213,2019-11-12,shot,vehicle and gun,30.0,M,Other,Honolulu,HI,False,other,Not fleeing,Multiple
5195,2019-11-13,shot,gun,27.0,M,Black,Wilson,NC,False,attack,Foot,Guns
5197,2019-11-13,shot,knife,37.11793090137039,M,White,Mandarin,FL,True,undetermined,Not fleeing,Sharp objects
5203,2019-11-13,shot,sword,37.0,M,Hispanic,Los Angeles,CA,False,other,Foot,Sharp objects
5204,2019-11-14,shot,screwdriver,52.0,M,White,Beaumont,TX,False,attack,Not fleeing,Piercing objects
5212,2019-11-14,shot,gun,35.0,M,White,Fox Crossing,WI,True,other,Not fleeing,Guns
5190,2019-11-15,shot,gun,33.0,M,Black,Charlotte,NC,False,attack,Not fleeing,Guns
5193,2019-11-15,shot,gun,27.0,M,Black,Cleveland,OH,False,other,Foot,Guns
5189,2019-11-16,shot,gun,27.0,M,White,Mesa,AZ,False,attack,Not fleeing,Guns
5196,2019-11-16,shot,unarmed,41.0,M,White,Alliance,OH,False,attack,Foot,Unarmed
5194,2019-11-18,shot,gun,28.0,M,Black,Franklin County,WA,False,attack,Car,Guns
5201,2019-11-18,shot,gun,26.0,M,White,Kansas City,MO,False,attack,Other,Guns
5198,2019-11-19,shot,gun,37.11793090137039,M,White,Horn Lake,MS,False,other,Not fleeing,Guns
5199,2019-11-19,shot,knife,34.0,M,Hispanic,Los Angeles,CA,False,other,Other,Sharp objects
5202,2019-11-19,shot,gun,34.0,M,White,San Bernardino,CA,False,attack,Not fleeing,Guns
5226,2019-11-19,shot,gun,38.0,M,Hispanic,West Kewaunee,WI,False,attack,Other,Guns
5483,2019-11-19,shot,gun,32.0,M,Black,Des Plaines,IL,False,attack,Not fleeing,Guns
5205,2019-11-19,shot and Tasered,knife,50.0,M,Hispanic,Preston,ID,False,other,Not fleeing,Sharp objects
5206,2019-11-20,shot,knife,55.0,M,White,Dahlonega,GA,False,other,Not fleeing,Sharp objects
5207,2019-11-20,shot,gun,51.0,M,White,Hampton,GA,False,attack,Not fleeing,Guns
5208,2019-11-20,shot,gun,18.0,M,Black,Henderson,NV,False,attack,Other,Guns
5263,2019-11-20,shot,gun,42.0,F,White,Los Angeles,CA,False,other,Not fleeing,Guns
5224,2019-11-22,shot,vehicle,36.0,M,White,Black Diamond,WA,False,attack,Not fleeing,Vehicles
5225,2019-11-22,shot,gun,37.0,M,Black,Elizabethtown,NC,False,attack,Not fleeing,Guns
5209,2019-11-23,shot,gun,28.0,M,Black,Chester,SC,False,attack,Foot,Guns
5210,2019-11-23,shot,toy weapon,24.0,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,Other unusual objects
5211,2019-11-24,shot,gun,34.0,M,White,Gaines Township,MI,False,attack,Not fleeing,Guns
5223,2019-11-25,shot,vehicle and machete,22.0,M,Black,Los Angeles,CA,False,attack,Foot,Multiple
5244,2019-11-25,shot,gun,42.0,M,White,Great Falls,MT,False,other,Not fleeing,Guns
5243,2019-11-26,shot,ice pick,48.0,M,White,Sparks,MD,True,attack,Car,Piercing objects
5245,2019-11-26,shot,gun,51.0,M,White,Greeneville,TN,False,attack,Not fleeing,Guns
5484,2019-11-27,shot,sword,40.0,M,Black,Mansfield,OH,False,other,Not fleeing,Sharp objects
5238,2019-11-28,shot,gun,34.0,M,White,Barton County,MO,False,other,Car,Guns
5240,2019-11-28,shot,gun,30.0,M,Black,Tampa,FL,False,attack,Other,Guns
5485,2019-11-28,shot,gun and vehicle,31.0,M,White,Jim Thorpe,PA,False,attack,Other,Multiple
5236,2019-11-29,shot,toy weapon,54.0,M,White,Modesto,CA,False,attack,Other,Other unusual objects
5239,2019-11-29,shot,gun,60.0,M,White,Lakeland,FL,True,attack,Not fleeing,Guns
5241,2019-11-29,shot,gun,40.0,M,White,Watkins,CO,False,attack,Car,Guns
5242,2019-11-29,shot,unknown,37.11793090137039,M,White,Eatonville,WA,False,other,Car,Unknown
5234,2019-11-30,shot,unarmed,40.0,M,Hispanic,Eugene,OR,False,attack,Not fleeing,Unarmed
5228,2019-12-01,shot,gun,68.0,M,White,Secaucus,NJ,False,attack,Other,Guns
5229,2019-12-01,shot,gun,68.0,M,Black,Morrow,GA,False,attack,Not fleeing,Guns
5232,2019-12-01,shot,knife,60.0,M,White,Concord,CA,False,attack,Not fleeing,Sharp objects
5233,2019-12-01,shot,gun and vehicle,16.0,M,Hispanic,Fort Pierce,FL,False,attack,Other,Multiple
5235,2019-12-01,shot,vehicle,25.0,M,White,Plant City,FL,False,attack,Car,Vehicles
5384,2019-12-01,shot and Tasered,"car, knife and mace",20.0,M,White,Hanover Township,PA,False,attack,Car,Multiple
5230,2019-12-02,shot,gun,21.0,M,Black,Daytona Beach,FL,False,attack,Foot,Guns
5246,2019-12-02,shot,knife,38.0,M,Asian,Los Angeles,CA,False,other,Other,Sharp objects
5249,2019-12-02,shot,unarmed,28.0,M,Black,Temple,TX,False,undetermined,Not fleeing,Unarmed
5388,2019-12-02,shot,gun,18.0,M,Native,Mesa,AZ,False,attack,Not fleeing,Guns
5247,2019-12-03,shot,gun,37.11793090137039,M,White,Ada,OK,False,attack,Not fleeing,Guns
5250,2019-12-03,shot,gun,26.0,M,Black,Kansas City,MO,False,other,Not fleeing,Guns
5257,2019-12-03,shot,gun,31.0,M,Black,Syracuse,NY,False,attack,Not fleeing,Guns
5255,2019-12-05,shot,gun,58.0,M,Black,Avon,CO,False,attack,Car,Guns
5256,2019-12-05,shot,vehicle,31.0,M,Black,Marshall,TX,False,attack,Foot,Vehicles
5260,2019-12-05,shot,gun,41.0,M,Black,Miramar,FL,False,attack,Car,Guns
5261,2019-12-05,shot,gun,41.0,M,Black,Miramar,FL,False,attack,Car,Guns
5390,2019-12-05,shot,gun,41.0,M,White,San Bernardino,CA,False,other,Foot,Guns
5252,2019-12-06,shot,gun,23.0,M,White,Westminster,CO,False,other,Other,Guns
5254,2019-12-06,shot,gun,17.0,M,Black,Bentonville,AR,False,other,Not fleeing,Guns
5253,2019-12-07,shot,gun,35.0,M,White,Fayetteville,AR,False,attack,Not fleeing,Guns
5264,2019-12-07,shot,gun,65.0,M,White,Nokomis,FL,True,attack,Not fleeing,Guns
5251,2019-12-08,shot,knife,51.0,M,White,Portland,OR,True,other,Not fleeing,Sharp objects
5262,2019-12-09,shot,gun,47.0,M,Black,St. Helena Parish,LA,False,other,Not fleeing,Guns
5265,2019-12-10,shot,gun,42.0,M,White,Fort Madison,IA,False,other,Other,Guns
5266,2019-12-10,shot,baseball bat,42.0,M,Hispanic,Hesperia,CA,False,attack,Not fleeing,Blunt instruments
5269,2019-12-10,shot,gun,31.0,M,Black,Andrews,SC,False,attack,Other,Guns
5270,2019-12-10,shot,gun,23.0,M,Black,Beloit,WI,False,other,Car,Guns
5271,2019-12-10,shot,gun,50.0,F,Black,Jersey City,NJ,False,attack,Not fleeing,Guns
5272,2019-12-10,shot,gun,47.0,M,Black,Jersey City,NJ,False,attack,Not fleeing,Guns
5392,2019-12-10,shot,gun,66.0,M,White,Semmes,AL,True,attack,Not fleeing,Guns
5267,2019-12-10,shot and Tasered,hatchet,55.0,M,White,Arietta,NY,True,attack,Other,Blunt instruments
5268,2019-12-11,shot,gun,68.0,M,White,Nelson Township,PA,True,attack,Not fleeing,Guns
5393,2019-12-11,shot,unarmed,31.0,M,White,League City,TX,False,attack,Not fleeing,Unarmed
5280,2019-12-12,shot,gun,24.0,M,Black,St. Louis,MO,False,other,Foot,Guns
5281,2019-12-12,shot,knife,30.0,M,White,Washita County,OK,False,attack,Car,Sharp objects
5282,2019-12-12,shot,gun,34.0,M,Black,Anaheim,CA,False,other,Not fleeing,Guns
5284,2019-12-12,shot,gun,23.0,M,White,Ozark,AL,True,attack,Not fleeing,Guns
5286,2019-12-12,shot,toy weapon,43.0,M,White,Renton,WA,False,other,Not fleeing,Other unusual objects
5297,2019-12-12,shot,knife,22.0,M,Black,Tampa,FL,False,attack,Not fleeing,Sharp objects
5273,2019-12-14,shot,gun and car,22.0,M,Black,Jacksonville,FL,False,attack,Car,Multiple
5277,2019-12-14,shot,gun,42.0,M,White,Tucson,AZ,False,attack,Not fleeing,Guns
5278,2019-12-14,shot,gun,65.0,M,Black,Redford Township,MI,False,attack,Not fleeing,Guns
5279,2019-12-14,shot,knife,18.0,M,Hispanic,Pasco,WA,False,attack,Not fleeing,Sharp objects
5274,2019-12-15,shot,gun,23.0,M,White,Milwaukee,WI,False,attack,Car,Guns
5275,2019-12-15,shot,gun,52.0,M,Asian,Minneapolis,MN,False,attack,Not fleeing,Guns
5276,2019-12-15,shot,gun,40.0,M,Other,Akron,OH,True,other,Foot,Guns
5293,2019-12-15,shot,gun,27.0,M,Hispanic,Brownsville,TX,False,attack,Not fleeing,Guns
5291,2019-12-16,shot,gun,34.0,M,Other,Kalihi,HI,False,attack,Foot,Guns
5292,2019-12-16,shot,gun,25.0,M,Hispanic,Los Angeles,CA,False,attack,Foot,Guns
5296,2019-12-16,shot,unknown,28.0,M,Hispanic,San Bernardino,CA,False,undetermined,Car,Unknown
5288,2019-12-17,shot,gun,37.11793090137039,M,White,Wilmington,NC,False,attack,Not fleeing,Guns
5289,2019-12-17,shot,gun,27.0,M,White,Fort Walton Beach,FL,False,attack,Car,Guns
5395,2019-12-17,shot,gun,41.0,M,White,Great Falls,MT,False,attack,Foot,Guns
5290,2019-12-17,shot and Tasered,knife,27.0,M,Other,Honolulu,HI,False,attack,Other,Sharp objects
5294,2019-12-19,shot,knife,38.0,M,White,Smith County,TN,False,other,Other,Sharp objects
5295,2019-12-19,shot,knife,29.0,M,White,Davis,CA,True,attack,Not fleeing,Sharp objects
5298,2019-12-19,shot,unknown,47.0,M,White,Lakewood,CO,True,attack,Not fleeing,Unknown
5309,2019-12-19,shot,gun,28.0,M,Black,Lenoir,NC,False,attack,Foot,Guns
5397,2019-12-19,shot,gun,38.0,M,White,Eustis,FL,False,attack,Foot,Guns
5306,2019-12-19,shot and Tasered,gun,21.0,M,Black,Brentwood,NY,False,attack,Foot,Guns
5307,2019-12-20,shot,gun,44.0,M,White,Randolph County,IN,False,attack,Not fleeing,Guns
5308,2019-12-20,shot,gun,61.0,M,Black,Winston-Salem,NC,False,attack,Not fleeing,Guns
5299,2019-12-20,shot and Tasered,Taser,25.0,M,Black,Tempe,AZ,False,attack,Not fleeing,Electrical devices
5301,2019-12-21,shot,gun,40.0,M,White,Emery County,UT,False,attack,Car,Guns
5303,2019-12-21,shot,shovel,26.0,M,White,Carroll County,GA,False,attack,Foot,Blunt instruments
5304,2019-12-21,shot,knife,57.0,M,White,Ithaca,NY,False,attack,Not fleeing,Sharp objects
5305,2019-12-21,shot,gun,57.0,M,White,Evansville,IN,True,other,Not fleeing,Guns
5300,2019-12-22,shot,gun,24.0,M,Black,Wilkinsburg,PA,False,attack,Foot,Guns
5327,2019-12-22,shot,unknown,46.0,M,Black,Hattiesburg,MS,False,other,Other,Unknown
5317,2019-12-23,shot,gun and vehicle,38.0,M,Hispanic,Phoenix,AZ,False,attack,Car,Multiple
5329,2019-12-23,shot,gun,24.0,M,White,Bryant,AR,True,attack,Not fleeing,Guns
5398,2019-12-23,shot,gun,34.0,M,Hispanic,San Antonio,TX,False,other,Car,Guns
5326,2019-12-24,shot,gun,65.0,M,White,Deltona,FL,True,attack,Not fleeing,Guns
5331,2019-12-24,shot,gun,60.0,M,Black,Oklahoma City,OK,False,attack,Car,Guns
5328,2019-12-25,shot,gun,59.0,F,White,Ocala,FL,True,attack,Not fleeing,Guns
5330,2019-12-25,shot,vehicle,23.0,M,Black,Atlanta,GA,False,attack,Car,Vehicles
5314,2019-12-26,shot,unknown,35.0,M,Black,Memphis,TN,False,other,Other,Unknown
5325,2019-12-26,shot,gun,35.0,M,Hispanic,Auburndale,FL,True,attack,Not fleeing,Guns
5322,2019-12-27,shot,gun and knife,16.0,M,Hispanic,Limerick,ME,False,other,Other,Multiple
5323,2019-12-27,shot,gun,37.11793090137039,M,White,Linthicum,MD,True,attack,Not fleeing,Guns
5324,2019-12-27,shot,unknown,42.0,M,White,South Ogden,UT,False,undetermined,Car,Unknown
5320,2019-12-27,shot and Tasered,Taser,43.0,M,White,Newport News,VA,False,attack,Not fleeing,Electrical devices
5315,2019-12-28,shot,gun,52.0,M,White,Houston,TX,False,other,Foot,Guns
5316,2019-12-28,shot,unknown,31.0,M,White,Elizabethton,TN,False,attack,Not fleeing,Unknown
5319,2019-12-28,shot,unknown,27.0,M,Hispanic,Bakersfield,CA,False,attack,Not fleeing,Unknown
5321,2019-12-28,shot,knife,31.0,M,White,Lancaster,OH,True,attack,Not fleeing,Sharp objects
5400,2019-12-28,shot,knife,34.0,M,White,Clearlake Oaks,CA,False,attack,Foot,Sharp objects
5311,2019-12-29,shot,gun,29.0,M,White,Rapid City,SD,True,attack,Not fleeing,Guns
5313,2019-12-29,shot,chain,34.0,M,White,Juneau,AK,False,other,Not fleeing,Other unusual objects
5318,2019-12-29,shot,knife,37.11793090137039,M,Hispanic,El Centro,CA,False,other,Not fleeing,Sharp objects
5312,2019-12-30,shot,gun,18.0,M,Black,Houston,TX,False,attack,Other,Guns
5402,2019-12-30,shot,vehicle,51.0,F,White,Wichita,KS,False,attack,Car,Vehicles
5404,2019-12-30,shot,vehicle,25.0,M,White,Fulton,MO,False,attack,Car,Vehicles
5332,2019-12-31,shot,knife,28.0,M,White,Globe,AZ,False,other,Not fleeing,Sharp objects
5333,2019-12-31,shot,vehicle,37.0,M,Black,Chesterfield,MO,False,attack,Car,Vehicles
5345,2019-12-31,shot,gun,37.11793090137039,M,Black,Forrest City,AR,False,attack,Other,Guns
5358,2019-12-31,shot,gun,23.0,M,Black,Federal Way,WA,False,attack,Not fleeing,Guns
5359,2019-12-31,shot,gun,57.0,M,Black,Omaha,NE,False,attack,Not fleeing,Guns
5374,2019-12-31,shot,gun,49.0,M,White,Cross Lanes,WV,False,attack,Foot,Guns
5344,2020-01-01,shot,gun,24.0,M,White,Richmond County,VA,False,other,Not fleeing,Guns
5403,2020-01-01,shot,knife,20.0,M,Other,Denver,CO,False,attack,Not fleeing,Sharp objects
5342,2020-01-01,shot and Tasered,toy weapon,25.0,M,White,Grass Valley,CA,True,attack,Not fleeing,Other unusual objects
5339,2020-01-02,shot,gun,26.0,M,White,Holt,MO,False,attack,Car,Guns
5349,2020-01-02,shot,vehicle,26.0,M,Black,North Las Vegas,NV,False,attack,Car,Vehicles
5350,2020-01-02,shot,gun,41.0,M,White,Murrieta,CA,False,attack,Car,Guns
5405,2020-01-02,shot,gun,31.0,M,Hispanic,Chicago,IL,False,attack,Foot,Guns
5340,2020-01-02,shot and Tasered,knife,30.0,M,Hispanic,Ansonia,CT,False,attack,Not fleeing,Sharp objects
5341,2020-01-04,shot and Tasered,knife,25.0,M,Black,Chicago,IL,False,other,Not fleeing,Sharp objects
5334,2020-01-05,shot,gun,57.0,M,White,Elkmont,AL,False,attack,Not fleeing,Guns
5335,2020-01-05,shot,gun,17.0,M,Black,Jacksonville,FL,False,attack,Car,Guns
5336,2020-01-05,shot,knife,27.0,M,Black,Milford,DE,True,other,Not fleeing,Sharp objects
5338,2020-01-05,shot,gun,30.0,M,Hispanic,Lubbock,TX,False,attack,Foot,Guns
5352,2020-01-05,shot,gun,18.0,M,Black,Sparks,NV,True,other,Car,Guns
5337,2020-01-05,shot and Tasered,knife,50.0,M,White,Oklahoma City,OK,False,other,Not fleeing,Sharp objects
5351,2020-01-06,shot,gun,21.0,M,White,Asheboro,NC,False,attack,Car,Guns
5353,2020-01-06,shot,gun,28.0,M,Hispanic,Phoenix,AZ,False,attack,Foot,Guns
5354,2020-01-06,shot,gun,28.0,M,Hispanic,Albuquerque,NM,False,other,Not fleeing,Guns
5356,2020-01-06,shot,toy weapon,33.0,M,Asian,Honolulu,HI,False,other,Not fleeing,Other unusual objects
5357,2020-01-07,shot,gun,59.0,M,White,North Pole,AK,False,attack,Not fleeing,Guns
5361,2020-01-08,shot,gun,34.0,M,White,Bismarck,MO,False,attack,Not fleeing,Guns
5362,2020-01-09,shot,gun,37.0,M,Black,New York,NY,False,attack,Foot,Guns
5364,2020-01-09,shot,gun,30.0,M,White,Bismarck,ND,True,attack,Not fleeing,Guns
5571,2020-01-09,shot,gun,47.0,M,Black,Philadelphia,PA,True,attack,Not fleeing,Guns
5360,2020-01-09,shot and Tasered,hammer,34.0,M,White,Semmes,AL,True,attack,Not fleeing,Blunt instruments
5365,2020-01-10,shot,vehicle,24.0,M,Hispanic,Muscoy,CA,False,attack,Car,Vehicles
5363,2020-01-10,shot and Tasered,unarmed,25.0,M,Asian,Spokane,WA,False,other,Car,Unarmed
5366,2020-01-11,shot,unknown,37.11793090137039,M,White,Glenwood Springs,CO,False,other,Car,Unknown
5501,2020-01-11,shot,gun,47.0,M,Black,Bainbridge,GA,False,attack,Not fleeing,Guns
5369,2020-01-11,shot and Tasered,knife,49.0,M,Black,Miami Beach,FL,False,attack,Other,Sharp objects
5367,2020-01-12,shot,toy weapon,31.0,M,Hispanic,Los Angeles,CA,True,attack,Other,Other unusual objects
5368,2020-01-12,shot,gun,47.0,M,White,Carthage,MO,False,attack,Car,Guns
5370,2020-01-12,shot,gun,52.0,M,White,Lakewood,CO,False,other,Not fleeing,Guns
5371,2020-01-13,shot,gun,29.0,M,Black,Gary,IN,False,attack,Not fleeing,Guns
5372,2020-01-13,shot,vehicle,45.0,M,White,San Antonio,TX,False,attack,Not fleeing,Vehicles
5373,2020-01-14,shot,knife,51.0,M,Hispanic,The Villages,FL,False,attack,Not fleeing,Sharp objects
5378,2020-01-15,shot,knife,55.0,M,Black,Cocoa,FL,False,attack,Not fleeing,Sharp objects
5379,2020-01-15,shot,gun,35.0,M,White,Missoula,MT,False,other,Not fleeing,Guns
5382,2020-01-15,shot,gun,50.0,M,White,Fleetwood,NC,False,attack,Not fleeing,Guns
5503,2020-01-15,shot,gun,31.0,M,White,Mulberry,FL,False,other,Not fleeing,Guns
5375,2020-01-15,shot and Tasered,chair,47.0,M,Black,Lawrenceville,GA,False,attack,Not fleeing,Other unusual objects
5380,2020-01-16,shot,gun,35.0,M,White,Wausau,WI,False,attack,Other,Guns
5381,2020-01-16,shot,gun,66.0,M,White,Yerington,NV,False,other,Not fleeing,Guns
5377,2020-01-16,shot and Tasered,knife,19.0,M,Black,West Haven,CT,False,other,Car,Sharp objects
5376,2020-01-17,shot,unknown,19.0,M,Black,Powder Springs,GA,False,undetermined,Car,Unknown
5406,2020-01-19,shot,unknown,43.0,M,White,Sebring,FL,False,undetermined,Not fleeing,Unknown
5386,2020-01-20,shot,gun,57.0,M,White,Waterbury,CT,False,attack,Not fleeing,Guns
5389,2020-01-20,shot,gun,31.0,M,Hispanic,Fountain Valley,CA,False,other,Foot,Guns
5391,2020-01-20,shot,machete,41.0,M,White,Sedona,AZ,False,other,Not fleeing,Sharp objects
5394,2020-01-20,shot,gun,39.0,M,White,Lafayette,IN,False,other,Not fleeing,Guns
5383,2020-01-21,shot,gun,24.0,M,White,Atkins,AR,False,attack,Foot,Guns
5407,2020-01-21,shot,gun,20.0,M,Black,Jacksonville,FL,False,other,Foot,Guns
5408,2020-01-21,shot,gun,32.0,M,White,Fox Crossing,WI,False,other,Not fleeing,Guns
5515,2020-01-21,shot,gun,31.0,M,Hispanic,Fountain Valley,CA,False,other,Foot,Guns
5385,2020-01-21,shot and Tasered,meat cleaver,22.0,M,Black,Denton,TX,True,attack,Not fleeing,Sharp objects
5387,2020-01-21,shot and Tasered,knife,60.0,M,Asian,Lacey,WA,False,attack,Not fleeing,Sharp objects
5432,2020-01-22,shot,knife,40.0,M,White,Arvada,CO,False,other,Not fleeing,Sharp objects
5508,2020-01-22,shot,gun,37.0,M,Hispanic,Mesa,AZ,False,attack,Other,Guns
5570,2020-01-22,shot,unknown,34.0,M,White,Moore,OK,False,other,Car,Unknown
5429,2020-01-23,shot,gun,22.0,M,Black,Savannah,GA,False,other,Foot,Guns
5430,2020-01-23,shot,knife,30.0,M,White,Paris,TX,False,other,Other,Sharp objects
5431,2020-01-23,shot,gun,26.0,M,White,Wasilla,AK,False,attack,Car,Guns
5433,2020-01-23,shot,gun,29.0,M,Black,St. Petersburg,FL,False,attack,Car,Guns
5506,2020-01-23,shot,vehicle,32.0,M,Black,Atlanta,GA,False,attack,Car,Vehicles
5507,2020-01-23,shot,vehicle,32.0,M,Black,Bloomingdale,NJ,False,attack,Car,Vehicles
5427,2020-01-24,shot,gun,27.0,M,White,San Angelo,TX,False,attack,Other,Guns
5428,2020-01-24,shot,gun,31.0,M,Hispanic,Oak Park,CA,False,attack,Foot,Guns
5436,2020-01-24,shot,gun,35.0,F,White,Coden,AL,True,attack,Not fleeing,Guns
5425,2020-01-25,shot,gun,19.0,M,Black,Aurora,CO,False,other,Car,Guns
5426,2020-01-25,shot,gun,34.0,M,Black,Columbus,OH,False,other,Foot,Guns
5424,2020-01-27,shot,vehicle,32.0,M,White,Chandler,AZ,False,attack,Car,Vehicles
5434,2020-01-27,shot,unarmed,43.0,M,Black,Temple Hills,MD,False,attack,Not fleeing,Unarmed
5435,2020-01-27,shot,gun,22.0,M,Black,Aiken,SC,False,attack,Not fleeing,Guns
5505,2020-01-27,shot,gun,43.0,M,White,Lexington Park,MD,True,attack,Not fleeing,Guns
5440,2020-01-28,shot,knife,27.0,M,White,Scottsdale,AZ,True,attack,Not fleeing,Sharp objects
5442,2020-01-28,shot,gun,39.0,M,Hispanic,Tuscson,AZ,False,attack,Not fleeing,Guns
5569,2020-01-28,shot,vehicle,37.0,M,White,Shelby Gap,KY,False,attack,Not fleeing,Vehicles
5441,2020-01-29,shot,unknown,20.0,M,Black,Graham,NC,False,undetermined,Foot,Unknown
5500,2020-01-29,shot,gun,34.0,M,White,Deposit,NY,True,attack,Not fleeing,Guns
